Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
2.089521885,107.364,-25.84977,9.672883,-0.2018942,0.1346042,0.970224,37.03107,-12.56224,-17.55168,992.0168
2.099567890,101.5977,-8.846313,4.405883,-0.2576526,0.304098,1.049345,37.03107,-12.56224,-17.55168,992.0168
2.109613895,87.55006,-2.919051,-15.68221,-0.2894748,0.2060356,0.9674386,42.49532,-16.66286,-8.103519,992.0175
2.119659900,54.11788,4.504994,-20.76548,-0.243115,0.1334856,1.053764,42.49532,-16.66286,-8.103519,992.0175
2.129705429,28.72169,-29.86115,-6.618072,-0.2670317,-0.132359,0.5788385,42.49532,-16.66286,-8.103519,992.0175
2.139750957,52.70698,-95.59988,21.67674,-0.322152,0.02730289,1.004991,42.49532,-16.66286,-8.103519,992.0175
2.149796963,73.87048,-69.67559,11.14274,-0.2912351,0.09220513,1.228924,42.49532,-16.66286,-8.103519,992.0157
2.159842491,76.01749,-34.89035,15.55233,-0.2227692,0.08154953,1.071703,42.5033,-17.7384,-9.323863,992.0157
2.169888496,61.72447,-27.22681,25.41264,-0.2015004,0.1376222,0.9573544,42.5033,-17.7384,-9.323863,992.0157
2.179934501,54.4246,-25.90964,25.53513,-0.1981189,0.1661392,0.9220229,42.5033,-17.7384,-9.323863,992.0157
2.189980507,48.41294,-23.15556,25.96384,-0.2046741,0.1167128,0.9506988,42.5033,-17.7384,-9.323863,992.0164
2.197514057,42.83068,-18.78495,30.6184,-0.1966447,0.09364628,0.9252565,42.5033,-17.7384,-9.323863,992.0164
2.207560062,37.86187,-18.54547,34.47678,-0.1794216,0.1462174,0.8836575,41.76246,-16.29266,-8.554297,992.0164
2.217606067,30.31662,-17.28817,37.60023,-0.1250073,0.2556944,0.9062929,41.76246,-16.29266,-8.554297,992.0164
2.227651596,4.981772,-8.966056,31.72079,-0.1312726,0.4450317,0.9496447,41.76246,-16.29266,-8.554297,992.0146
2.237697601,-32.25371,15.76081,27.49494,-0.02996237,0.4831814,0.9590057,41.76246,-16.29266,-8.554297,992.0146
2.247743606,-59.4902,31.56684,22.77914,-0.08166835,0.4949957,0.919787,41.76246,-16.29266,-8.554297,992.0146
2.257789612,-68.63038,36.47629,16.28726,-0.123452,0.4062745,0.9406321,38.48298,-16.59232,-13.49917,992.0146
2.267834663,-68.81441,37.61384,9.672883,-0.1530908,0.3240298,0.9610701,38.48298,-16.59232,-13.49917,992.0129
2.277880668,-68.01694,37.79346,5.998231,-0.1793195,0.2773883,0.9750654,38.48298,-16.59232,-13.49917,992.0129
2.287926674,-73.41517,36.2368,5.814499,-0.1729426,0.261269,0.9282272,38.48298,-16.59232,-13.49917,992.0129
2.297972202,-73.10845,22.4664,1.221185,-0.1812933,0.3113699,0.8488775,38.48298,-16.59232,-13.49917,992.0129
2.308018207,-74.21263,0.9127144,-10.66019,-0.1901856,0.3114042,0.8292895,34.46733,-15.80141,-18.44201,992.0167
2.318064213,-80.71503,-18.4856,-19.66308,-0.2108693,0.2379249,0.7971802,34.46733,-15.80141,-18.44201,992.0167
2.328110218,-78.07727,-37.34507,-23.46022,-0.2429321,0.1522841,0.8122904,34.46733,-15.80141,-18.44201,992.0167
2.338155269,-77.58652,-30.28025,-6.373095,-0.2116522,0.007986417,1.037981,34.46733,-15.80141,-18.44201,992.0167
2.348201275,-58.87677,-0.3445836,15.85855,-0.2071681,0.05152792,1.07864,34.46733,-15.80141,-18.44201,992.015
2.358246803,-30.65878,11.62968,19.10449,-0.08617945,-0.1554787,0.9169381,34.83223,-13.62984,-18.41618,992.015
2.368292808,5.349833,-3.75725,43.2347,-0.4920681,0.2935826,0.896177,34.83223,-13.62984,-18.41618,992.015
2.378338814,-8.084384,-0.584069,6.243208,0.178404,0.3219422,1.005193,34.83223,-13.62984,-18.41618,992.015
2.388384819,-10.66081,-19.98238,-8.332909,-0.1871999,0.3858916,0.9597037,34.83223,-13.62984,-18.41618,992.0173
2.398430347,-33.11251,-13.21692,-25.48128,-0.06817991,0.1334096,1.224753,34.83223,-13.62984,-18.41618,992.0173
2.408475876,-38.63343,0.1942584,-21.01046,-0.1441077,0.1083786,1.127405,34.45635,-10.37536,-17.5607,992.0173
2.418521404,-38.94014,0.3140011,-23.95018,-0.1064252,0.1073979,1.125262,34.45635,-10.37536,-17.5607,992.0173
2.428567409,-38.81746,-0.3445836,-28.29851,-0.130667,0.1203902,1.104119,34.45635,-10.37536,-17.5607,992.0156
2.438613415,-37.40656,1.750913,-29.89086,-0.08682619,0.074775,1.029145,34.45635,-10.37536,-17.5607,992.0156
2.448659420,-35.81163,-4.475706,-27.80856,-0.08965258,0.1189982,0.9644874,34.45635,-10.37536,-17.5607,992.0156
2.458704948,-27.53026,-20.82058,-34.2392,-0.1157063,0.09999331,0.9915248,35.18574,-9.29952,-16.77729,992.0156
2.468750954,-17.22456,-29.26244,-39.56745,-0.1575899,-0.04013612,1.056774,35.18574,-9.29952,-16.77729,992.0121
2.478796959,-5.87602,-20.52122,-27.19612,-0.1526259,-0.1576111,1.162962,35.18574,-9.29952,-16.77729,992.0121
2.488842010,-12.1944,-2.739437,-6.434339,-0.1429128,0.04551817,1.209874,35.18574,-9.29952,-16.77729,992.0121
2.498888016,-50.47271,13.30608,-10.04775,-0.09970292,0.2935944,1.220682,35.18574,-9.29952,-16.77729,992.0121
2.508934021,-98.56599,13.60544,-23.95018,-0.1241604,0.231248,1.256365,37.02257,-7.132067,-17.11601,992.0162
2.518979549,-117.0917,7.01959,-23.46022,-0.2252566,0.009008564,1.406876,37.02257,-7.132067,-17.11601,992.0162
2.529025555,-100.4063,13.60544,-2.453466,-0.2814991,-0.3114168,1.554566,37.02257,-7.132067,-17.11601,992.0162
2.539071560,-51.88361,12.28827,17.63463,-0.3468114,-0.3865606,1.608399,37.02257,-7.132067,-17.11601,992.0162
2.549117565,-11.39693,-3.517764,27.12748,-0.4127187,-0.381425,1.660118,37.02257,-7.132067,-17.11601,992.0128
2.559162617,28.47632,-6.810688,44.2146,-0.4522873,-0.2998689,1.816779,36.66054,-6.032218,-18.31923,992.0128
2.569208622,56.20356,6.660362,57.25962,-0.4582423,0.0717356,1.817083,36.66054,-6.032218,-18.31923,992.0128
2.579254627,67.18404,24.86125,52.97252,-0.4433517,0.4365198,1.52161,36.66054,-6.032218,-18.31923,992.0128
2.589300156,75.15869,20.84987,35.39544,-0.5511241,0.6299649,1.298824,36.66054,-6.032218,-18.31923,992.0148
2.599346161,-80.83772,805.8828,-55.00098,-13.55764,9.350948,1.710387,36.66054,-6.032218,-18.31923,992.0148
2.609392166,253.9749,683.5656,-371.1435,0.01049837,-5.341708,-15.82332,38.48141,-3.528445,-15.85319,992.0148
2.619437694,-558.4579,-1435.341,114.1555,5.544538,0.2192664,11.80245,38.48141,-3.528445,-15.85319,992.0148
2.629483223,143.4953,-23.99376,-314.5539,-2.181398,-6.186846,-1.357627,38.48141,-3.528445,-15.85319,992.0098
2.639529228,-8.268414,-365.8591,379.4653,1.058477,3.933301,7.908892,38.48141,-3.528445,-15.85319,992.0098
2.649574757,-10.47678,-35.54893,-141.294,-0.2625139,3.397005,3.991565,38.48141,-3.528445,-15.85319,992.0098
2.659620762,-7.961697,40.90676,-91.01256,-0.8963054,-1.225106,4.249807,31.1396,-9.648386,-16.00116,992.0098
2.669666767,136.9929,107.6034,44.03087,-0.4992882,0.1985491,1.770204,31.1396,-9.648386,-16.00116,992.0098
2.679712772,143.7407,49.94734,-6.434339,-0.4438592,1.434769,1.32596,31.1396,-9.648386,-16.00116,992.0098
2.689758301,115.216,43.12201,-37.11768,-0.5008538,-0.18793,1.795487,31.1396,-9.648386,-16.00116,992.0098
2.699804306,109.8177,98.92209,4.22215,-0.7149155,-0.1651072,1.242989,31.1396,-9.648386,-16.00116,992.0098
2.709849358,85.34171,114.8479,6.671917,-0.4506446,-0.1609547,0.9202509,35.50242,4.708667,-10.45858,992.0104
2.719895363,58.35058,109.5792,8.570488,-0.4195516,-0.3734794,0.4313149,35.50242,4.708667,-10.45858,992.0104
2.729941368,47.12473,64.25658,-4.168304,-0.2799583,-0.2540017,0.4934517,35.50242,4.708667,-10.45858,992.0104
2.739987373,18.66136,74.07549,-11.88507,-0.2469242,0.1125488,0.7841631,35.50242,4.708667,-10.45858,992.0104
2.747521877,-5.630646,83.47528,-12.31378,-0.2236565,0.2045883,0.6777564,35.50242,4.708667,-10.45858,992.0087
2.757567882,-20.41442,70.96217,-31.72819,-0.2204382,0.4587508,0.8531964,35.12049,-4.327056,-6.031718,992.0087
2.767612934,-10.90618,67.42976,-47.46795,-0.2383847,0.3351458,0.9608159,35.12049,-4.327056,-6.031718,992.0087
2.777658939,0.1969823,61.80186,-55.36845,-0.2398538,0.0977871,1.01802,35.12049,-4.327056,-6.031718,992.0087
2.787704468,17.06643,61.80186,-37.60763,-0.2046623,0.0960319,1.117414,35.12049,-4.327056,-6.031718,992.011
2.797750473,25.89989,71.14179,-33.13681,-0.2022816,0.1999275,1.084177,35.12049,-4.327056,-6.031718,992.011
2.807796478,30.19393,76.47034,-34.42294,-0.1495214,0.1271245,0.9501406,38.41679,-6.902981,-3.534692,992.011
2.817842483,20.07226,81.43966,-26.27746,-0.1408199,0.1144343,0.7711702,38.41679,-6.902981,-3.534692,992.011
2.827888012,7.926258,72.45896,-21.25543,-0.1559511,0.1126297,0.6600958,38.41679,-6.902981,-3.534692,992.0052
2.837933540,-1.152574,64.4362,-19.17313,-0.1461694,0.07959681,0.6698741,38.41679,-6.902981,-3.534692,992.0052
2.847979069,-4.035717,56.89241,-19.11189,-0.1646417,0.03364602,0.6689939,43.52919,-2.627582,1.407671,992.0052
2.858025074,2.46669,42.7029,-23.88893,-0.2240688,-0.004485657,0.7274166,43.52919,-2.627582,1.407671,992.0052
2.868071079,3.325499,52.16257,-27.68607,-0.1617866,0.02932427,0.8652593,43.52919,-2.627582,1.407671,992.0076
2.878117084,5.104459,55.15614,-28.91096,-0.2246572,0.0967084,0.7923243,43.52919,-2.627582,1.407671,992.0076
2.888162613,15.90091,44.43917,-41.52726,-0.1935049,0.1187601,0.8227993,43.52919,-2.627582,1.407671,992.0076
2.898208618,27.00407,43.90033,-47.77417,-0.154961,0.04548594,0.795639,48.22095,0.211669,5.184691,992.0076
2.908253670,15.77822,45.03789,-37.73012,-0.2248639,-0.07397349,0.7814965,48.22095,0.211669,5.184691,992.0042
2.918299675,21.17645,45.2175,-24.93008,-0.2610492,-0.2066101,0.8296318,48.22095,0.211669,5.184691,992.0042
2.928345680,24.55033,48.5703,-2.514711,-0.2693876,-0.1697137,0.8261546,48.22095,0.211669,5.184691,992.0042
2.938391685,23.32347,50.18682,14.32744,-0.2883584,0.03880903,0.8192159,48.22095,0.211669,5.184691,992.0042
2.948437214,23.07809,50.18682,14.93988,-0.2902951,0.08509415,0.7402287,50.4311,1.298129,4.011963,992.0065
2.958483219,29.76453,34.5604,11.81643,-0.3187081,0.1298543,0.7585824,50.4311,1.298129,4.011963,992.0065
2.968529224,42.09456,17.67669,-19.60184,-0.381781,0.1778645,0.8064114,50.4311,1.298129,4.011963,992.0065
2.978575230,53.4431,10.01316,-53.16366,-0.3741931,0.1941862,0.9154423,50.4311,1.298129,4.011963,992.0065
2.988620281,52.5843,21.98742,-73.98667,-0.3489169,0.1522344,0.9733202,50.4311,1.298129,4.011963,992.0048
2.998666286,65.58911,32.46491,-75.39529,-0.348462,0.1161531,0.8523285,47.21424,-4.080966,-0.154669,992.0048
3.008712292,75.52675,18.21553,-65.77995,-0.3758636,0.06636126,0.6967112,47.21424,-4.080966,-0.154669,992.0048
3.018757820,82.02915,3.726667,-22.6028,-0.354853,0.08188385,0.7381183,47.21424,-4.080966,-0.154669,992.0048
3.028803825,62.89,-5.733004,7.896801,-0.3967548,0.08073456,0.8911109,47.21424,-4.080966,-0.154669,992.0068
3.038849830,54.66997,13.60544,11.32648,-0.3851944,0.1168495,0.961268,47.21424,-4.080966,-0.154669,992.0068
3.048895359,48.53563,28.0943,8.876708,-0.4167268,0.003430177,0.7846773,41.74059,-7.618176,-6.367498,992.0068
3.058941364,52.89101,14.50351,28.16863,-0.4526451,0.06787595,0.8260034,41.74059,-7.618176,-6.367498,992.0068
3.068986892,62.03119,26.65739,22.96287,-0.405741,0.1791066,0.9287036,41.74059,-7.618176,-6.367498,992.0051
3.079032421,69.3924,29.83057,14.75615,-0.4623263,0.1012176,0.8406582,41.74059,-7.618176,-6.367498,992.0051
3.089078426,70.92599,34.44066,15.98104,-0.445122,0.09796508,0.848637,41.74059,-7.618176,-6.367498,992.0051
3.099124431,98.53055,34.50053,26.14757,-0.4879945,0.02484512,0.6638686,39.20565,-11.89813,-12.23432,992.0051
3.109170437,93.56172,16.77862,55.54478,-0.4542029,0.1015097,0.6816055,39.20565,-11.89813,-12.23432,992.0092
3.119215965,87.91813,17.0181,86.10564,-0.4475347,0.3030147,0.8123171,39.20565,-11.89813,-12.23432,992.0092
3.129261970,118.0378,25.93893,102.1516,-0.4638866,0.304243,0.8828398,39.20565,-11.89813,-12.23432,992.0092
3.139307022,106.5052,23.30459,91.25015,-0.4626875,0.3970499,0.7674698,39.20565,-11.89813,-12.23432,992.0092
3.149353027,104.2355,4.74448,63.56777,-0.4277966,0.3815266,0.7535367,35.1805,-16.56744,-14.366,992.0075
3.159399032,73.80914,8.875602,55.17731,-0.4584005,0.4486604,0.9016991,35.1805,-16.56744,-14.366,992.0075
3.169445038,38.35261,26.71726,55.66727,-0.4353116,0.390422,0.8548282,35.1805,-16.56744,-14.366,992.0075
3.179490566,41.35844,32.04581,56.21847,-0.4312465,0.4175385,0.7461822,35.1805,-16.56744,-14.366,992.0075
3.189536571,53.07504,12.04878,42.6835,-0.4662944,0.4797979,0.7553667,35.1805,-16.56744,-14.366,992.0075
3.199582577,59.14804,7.857789,25.59637,-0.4662593,0.4528956,0.9080591,33.71123,-22.72919,-13.23467,992.0075
3.209628582,51.29608,32.58465,6.916894,-0.4459556,0.5455543,0.9113635,33.71123,-22.72919,-13.23467,992.0075
3.219673633,51.97086,33.84195,8.264267,-0.4634587,0.3064643,0.6467578,33.71123,-22.72919,-13.23467,992.0075
3.229719639,28.599,23.24472,47.27681,-0.4754504,0.4651838,0.7426518,33.71123,-22.72919,-13.23467,992.0081
3.239765167,13.56986,32.22542,43.47968,-0.4404925,0.5993055,0.7553827,33.71123,-22.72919,-13.23467,992.0081
3.249811172,9.398501,29.83057,30.25093,-0.4556973,0.5484267,0.7021728,32.25034,-26.69918,-14.05543,992.0081
3.259857178,13.87657,25.75932,31.96577,-0.4615046,0.5160412,0.7302505,32.25034,-26.69918,-14.05543,992.0081
3.269903183,9.275814,25.34022,28.84232,-0.4852873,0.4699057,0.7456801,32.25034,-26.69918,-14.05543,992.0064
3.279948711,4.368337,25.28035,27.4337,-0.4936877,0.4491481,0.7759362,32.25034,-26.69918,-14.05543,992.0064
3.287482738,3.816246,24.20267,24.8002,-0.4658102,0.4571165,0.7975071,32.25034,-26.69918,-14.05543,992.0064
3.297528744,11.05477,27.31597,17.63463,-0.4780676,0.4906439,0.7824844,30.78181,-27.77827,-14.08359,992.0064
3.307574749,19.76554,23.90331,12.30638,-0.4688721,0.4373159,0.7060987,30.78181,-27.77827,-14.08359,992.0064
3.317620277,26.57467,16.23978,12.06141,-0.47102,0.4130107,0.6998439,30.78181,-27.77827,-14.08359,992.0064
3.327666282,26.82004,14.38376,14.20495,-0.4649437,0.4268772,0.6766378,30.78181,-27.77827,-14.08359,992.0064
3.337712288,20.31764,12.52775,16.3485,-0.4582028,0.5086781,0.6783476,30.78181,-27.77827,-14.08359,992.0064
3.347758293,9.214471,13.48569,16.04228,-0.4462481,0.6022384,0.6774064,30.41938,-29.94571,-14.55507,992.0084
3.357803345,-4.526464,11.74943,15.30735,-0.4141697,0.6353276,0.7301441,30.41938,-29.94571,-14.55507,992.0084
3.367849350,-4.219747,11.56981,6.794406,-0.4324456,0.5492336,0.7638486,30.41938,-29.94571,-14.55507,992.0084
3.377894878,11.91358,16.35952,7.100627,-0.454081,0.4463437,0.7603331,30.41938,-29.94571,-14.55507,992.0084
3.387940883,27.74019,19.1136,16.16477,-0.4716024,0.3904636,0.7218768,30.41938,-29.94571,-14.55507,992.0084
3.397986889,44.73233,16.29965,20.26813,-0.464256,0.4170416,0.6922297,30.41565,-30.67787,-13.7346,992.0084
3.408032894,37.98455,14.38376,17.14467,-0.5213349,0.5994571,0.7318799,30.41565,-30.67787,-13.7346,992.0084
3.418078422,21.48316,22.22691,9.550395,-0.4245847,0.5648374,0.7057058,30.41565,-30.67787,-13.7346,992.0084
3.428124428,17.43449,23.78357,4.038417,-0.4580618,0.5874699,0.6148909,30.41565,-30.67787,-13.7346,992.0067
3.438169479,13.93792,14.38376,-5.393188,-0.4725815,0.6220884,0.6463628,30.41565,-30.67787,-13.7346,992.0067
3.448215484,3.141468,17.61682,-30.13584,-0.4528061,0.6319749,0.7245363,30.41234,-31.77227,-12.91772,992.0067
3.458261490,11.85224,16.53913,-16.66212,-0.4752963,0.4543327,0.6303427,30.41234,-31.77227,-12.91772,992.0067
3.468307495,16.51434,8.935473,-0.3711639,-0.4440896,0.5430871,0.6536204,30.41234,-31.77227,-12.91772,992.0107
3.478353023,26.3293,11.45007,-0.06494296,-0.4372999,0.5044049,0.632641,30.41234,-31.77227,-12.91772,992.0107
3.488399029,33.56783,3.606925,25.59637,-1.065453,1.688819,0.6014966,30.04531,-32.13261,-12.92565,992.0107
3.498445034,25.47049,9.414444,2.997267,-0.484042,0.5845129,0.7093248,30.04531,-32.13261,-12.92565,992.0107
3.508491039,25.22511,11.33033,14.57242,-0.5034053,0.5758438,0.7312777,30.04531,-32.13261,-12.92565,992.0107
3.518536091,32.15693,17.8563,10.34657,-0.4559906,0.534303,0.7037886,30.04531,-32.13261,-12.92565,992.0107
3.528582096,33.38379,16.1799,7.100627,-0.4849534,0.5296971,0.5534554,30.04531,-32.13261,-12.92565,992.0107
3.538628101,15.10344,2.828597,0.9762083,-0.4892197,0.5222816,0.5624206,30.77605,-32.50633,-12.0929,992.0107
3.548673630,4.613711,-5.254033,-4.780746,-0.5337964,0.4389946,0.6336877,30.77605,-32.50633,-12.0929,992.009
3.558719635,8.84641,-6.45146,1.466162,-0.5332068,0.3729919,0.6792132,30.77605,-32.50633,-12.0929,992.009
3.568765640,19.7042,1.212071,16.16477,-0.493819,0.4198799,0.6536562,30.77605,-32.50633,-12.0929,992.009
3.578811169,8.110289,7.259076,27.67868,-0.4064515,0.5739124,0.6262932,30.77605,-32.50633,-12.0929,992.009
3.588857174,13.26314,2.349627,19.34947,-0.378311,0.720605,0.5717965,30.40691,-32.8702,-11.71885,992.0148
3.598902702,23.07809,-6.391589,6.916894,-0.3914151,0.7240717,0.6078642,30.40691,-32.8702,-11.71885,992.0148
3.608948231,16.51434,-4.595448,-0.5548965,-0.4308181,0.6426235,0.6360359,30.40691,-32.8702,-11.71885,992.0148
3.618994236,6.760732,-2.499952,-0.9836059,-0.47768,0.5631868,0.6427382,30.40691,-32.8702,-11.71885,992.0148
3.629040241,-2.256756,1.750913,-0.6773849,-0.5116683,0.5244204,0.6976556,30.40691,-32.8702,-11.71885,992.0148
3.639086246,-6.489455,8.157146,1.282429,-0.5105739,0.5004604,0.649721,29.67081,-33.95724,-11.29266,992.0148
3.649131775,-4.833181,4.205638,2.384825,-0.4901693,0.534111,0.6062637,29.67081,-33.95724,-11.29266,992.0148
3.659177780,-2.440787,2.94834,4.099662,-0.4540564,0.548025,0.6269587,29.67081,-33.95724,-11.29266,992.0148
3.669222832,0.9944473,1.750913,0.9149641,-0.4661383,0.519091,0.5718055,29.67081,-33.95724,-11.29266,992.0148
3.679268837,2.896094,-5.433647,1.772383,-0.4634917,0.4632771,0.5581462,29.67081,-33.95724,-11.29266,992.0148
3.689314842,-4.955868,-10.16348,6.733162,-0.4852641,0.5086007,0.64353,30.40241,-35.05547,-10.46706,992.0148
3.699360847,-4.403777,-9.504898,7.958045,-0.4525867,0.5286728,0.6811387,30.40241,-35.05547,-10.46706,992.0148
3.709406376,1.362508,-8.72657,8.325511,-0.4727402,0.5817162,0.7115981,30.40241,-35.05547,-10.46706,992.0172
3.719452381,5.901924,-5.55339,6.304452,-0.4636021,0.588275,0.6949245,30.40241,-35.05547,-10.46706,992.0172
3.729498386,0.6263865,-6.211975,6.978138,-0.4718955,0.5559255,0.7139165,30.40241,-35.05547,-10.46706,992.0172
3.739544392,4.675055,-3.936864,7.406848,-0.4953081,0.4735063,0.7022264,29.66751,-35.05165,-10.47577,992.0172
3.749589443,8.171632,-1.182782,16.65472,-0.5034631,0.4493552,0.6648755,29.66751,-35.05165,-10.47577,992.0154
3.759635448,7.742228,-0.4643263,23.33034,-0.4916677,0.5071678,0.6291656,29.66751,-35.05165,-10.47577,992.0154
3.769680977,4.491024,-3.577636,24.37149,-0.466945,0.5965252,0.6256699,29.66751,-35.05165,-10.47577,992.0154
3.779726982,4.06162,-5.972489,19.77818,-0.4701635,0.6553243,0.6293379,29.66751,-35.05165,-10.47577,992.0154
3.789772987,6.147297,-5.55339,14.02122,-0.4648025,0.6435352,0.5873873,28.93507,-35.0437,-10.93013,992.0154
3.799818993,7.742228,-13.03731,9.550395,-0.4782366,0.6446968,0.5391107,28.93507,-35.0437,-10.93013,992.0154
3.809864521,11.05477,-24.47273,4.773348,-0.4818833,0.6251812,0.5406297,28.93507,-35.0437,-10.93013,992.0154
3.819910526,13.50851,-32.19614,0.6699873,-0.4908135,0.5756063,0.5856001,28.93507,-35.0437,-10.93013,992.0154
3.829956531,2.896094,-30.99871,2.629801,-0.5140854,0.5916107,0.6861716,28.93507,-35.0437,-10.93013,992.0154
3.840001583,-12.56246,-15.971,3.180999,-0.5098457,0.6190448,0.7336723,28.56557,-35.40815,-10.49242,992.0154
3.847536087,-17.96068,-4.894805,4.038417,-0.5044682,0.6081796,0.6984469,28.56557,-35.40815,-10.49242,992.0154
3.857582092,-20.78248,1.1522,2.874778,-0.4984716,0.61124,0.6228038,28.56557,-35.40815,-10.49242,992.0154
3.867628098,-24.7698,-0.4044549,2.323581,-0.4847613,0.5615854,0.5838307,28.56557,-35.40815,-10.49242,992.0154
3.877674103,-29.92266,1.691042,5.140813,-0.4723786,0.5235695,0.6140836,28.56557,-35.40815,-10.49242,992.0154
3.887719631,-29.24788,3.726667,8.447999,-0.4846158,0.517722,0.5948673,28.93302,-35.41006,-10.48806,992.0154
3.897765160,-13.72798,-3.038794,8.203022,-0.4942216,0.5290613,0.5582821,28.93302,-35.41006,-10.48806,992.0154
3.907810688,-1.09123,-11.60039,5.508278,-0.5022715,0.550735,0.5745946,28.93302,-35.41006,-10.48806,992.0175
3.917856693,-1.766008,-12.49846,3.180999,-0.4964502,0.5077438,0.5425124,28.93302,-35.41006,-10.48806,992.0175
3.927902699,-6.06005,-16.92894,6.12072,-0.5131371,0.5195161,0.5677609,28.93302,-35.41006,-10.48806,992.0175
3.937948704,-18.63546,-13.99525,5.69201,-0.5290089,0.5582044,0.6390808,28.9326,-35.04782,-10.48448,992.0175
3.947994232,-30.90415,-1.362396,6.365697,-0.5204728,0.5446268,0.6473655,28.9326,-35.04782,-10.48448,992.0175
3.958040237,-33.6646,5.462936,9.611639,-0.514054,0.5587431,0.5906357,28.9326,-35.04782,-10.48448,992.0175
3.968086243,-35.99566,4.864223,8.937953,-0.5138731,0.5294319,0.5411549,28.9326,-35.04782,-10.48448,992.0175
3.978131294,-37.09984,-0.6439403,9.121685,-0.5238389,0.5064404,0.5416764,28.9326,-35.04782,-10.48448,992.0175
3.988177299,-42.62075,-2.559823,13.40878,-0.5264028,0.4986529,0.6042678,28.56676,-34.31729,-10.92733,992.0157
3.998223305,-37.4679,-1.122911,16.16477,-0.5309851,0.4819075,0.6245306,28.56676,-34.31729,-10.92733,992.0157
4.008268833,-35.75028,1.990398,18.18583,-0.5656021,0.5182449,0.6532754,28.56676,-34.31729,-10.92733,992.0157
