"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
4,123565673E0	-2,987960815E0	1,101043701E0	1,185667419E1	1,227684528E1
4,127502441E0	-3,141189575E0	9,861297607E-1	1,174176025E1	1,219460773E1
4,131439209E0	-3,141189575E0	9,478149414E-1	1,158853149E1	1,204406440E1
4,135406494E0	-3,064575195E0	8,712005615E-1	1,139698792E1	1,183393194E1
4,139343261E0	-2,949645996E0	8,712005615E-1	1,116714478E1	1,158294109E1
4,143280029E0	-2,834732056E0	8,712005615E-1	1,093730164E1	1,133222235E1
4,147216796E0	-2,604888916E0	8,712005615E-1	1,066915894E1	1,101704993E1
4,151153564E0	-2,413345337E0	9,095153809E-1	1,040100098E1	1,071598223E1
4,155120849E0	-2,183502197E0	8,329010010E-1	1,009454346E1	1,036152564E1
4,159057617E0	-2,030273438E0	7,945861816E-1	9,788085938E0	1,002796110E1
4,162994384E0	-1,800430298E0	7,562866211E-1	9,558242798E0	9,755691882E0
4,166931152E0	-1,493972778E0	7,179718018E-1	9,251785278E0	9,399094052E0
4,170867919E0	-1,264129639E0	6,030578613E-1	9,021942139E0	9,130013279E0
4,174835205E0	-1,225830078E0	6,413574219E-1	8,907028198E0	9,013831042E0
4,178771972E0	-1,110900879E0	7,179718018E-1	8,792098999E0	8,891039820E0
4,182708740E0	-1,149215698E0	7,179718018E-1	8,830413818E0	8,933777948E0
4,186645507E0	-1,149215698E0	7,179718018E-1	8,945327759E0	9,047379120E0
4,190582275E0	-1,110900879E0	7,945861816E-1	9,213485718E0	9,314171302E0
4,194549560E0	-1,149215698E0	8,712005615E-1	9,251785278E0	9,363504578E0
4,198486328E0	-1,264129639E0	9,478149414E-1	9,328399658E0	9,461258748E0
4,202423095E0	-1,570587158E0	1,215972900E0	9,443328857E0	9,649963421E0
4,206359863E0	-1,877044678E0	1,560729980E0	9,481628418E0	9,790835115E0
4,210296630E0	-2,106887817E0	1,982116699E0	8,830413818E0	9,292145667E0
4,214233398E0	-2,451660156E0	2,365188599E0	7,566268921E0	8,297781632E0
4,218200683E0	-2,758117676E0	2,633331299E0	7,298110962E0	8,234322708E0
4,222137451E0	-3,026260376E0	2,978103638E0	6,800125122E0	8,016798290E0
4,226074218E0	-3,256103516E0	3,284561157E0	6,455352783E0	7,941166895E0
4,230010986E0	-3,409332275E0	3,552703857E0	6,302124023E0	7,997625802E0
4,233947753E0	-3,524261475E0	3,705932617E0	6,263824463E0	8,086399224E0
4,237884521E0	-3,524261475E0	3,705932617E0	6,531967163E0	8,295839350E0
4,241851806E0	-3,371032715E0	3,591018677E0	6,991653442E0	8,552338543E0
4,245788574E0	-3,217803955E0	3,476089478E0	7,451339722E0	8,829491718E0
4,249725341E0	-2,911346436E0	3,207946777E0	8,217498779E0	9,289464289E0
4,253662109E0	-2,643188477E0	2,939788818E0	8,983642578E0	9,815021018E0
4,257598877E0	-2,413345337E0	2,633331299E0	9,788085938E0	1,041946715E1
4,261535644E0	-1,991973877E0	2,403488159E0	1,036270142E1	1,082267508E1
4,265502929E0	-1,800430298E0	2,173645020E0	1,066915894E1	1,103617843E1
4,269439697E0	-1,570587158E0	1,867187500E0	1,082238770E1	1,109401679E1
4,273376464E0	-1,379058838E0	1,599044800E0	1,082238770E1	1,102646013E1
4,277313232E0	-1,149215698E0	1,369201660E0	1,078407288E1	1,093122307E1
4,281250000E0	-1,034286499E0	1,177658081E0	1,055422974E1	1,066997622E1
4,285186767E0	-1,072601318E0	1,101043701E0	1,043931580E1	1,055187590E1
4,289154052E0	-9,959869385E-1	1,062744141E0	1,040100098E1	1,050248715E1
4,293090820E0	-9,959869385E-1	1,024429321E0	1,032438660E1	1,042278293E1
4,297027587E0	-9,193725586E-1	1,062744141E0	1,024777222E1	1,034366987E1
4,300964355E0	-9,576721191E-1	1,177658081E0	1,020947266E1	1,032169300E1
4,304901123E0	-9,193725586E-1	1,292587280E0	1,005624390E1	1,018057312E1
4,308837890E0	-9,959869385E-1	1,330886841E0	9,864700317E0	1,000377739E1
4,312805175E0	-1,072601318E0	1,445816040E0	9,673171997E0	9,839263900E0
4,316741943E0	-1,149215698E0	1,522430420E0	9,405014038E0	9,596498328E0
4,320678710E0	-1,225830078E0	1,599044800E0	9,213485718E0	9,431220638E0
4,324615478E0	-1,379058838E0	1,637344360E0	9,060256958E0	9,309723733E0
4,328552246E0	-1,379058838E0	1,637344360E0	8,945327759E0	9,197912184E0
4,332519531E0	-1,455673218E0	1,637344360E0	8,868713379E0	9,135313791E0
4,336456298E0	-1,455673218E0	1,599044800E0	8,715484619E0	8,979732788E0
4,340393066E0	-1,417358398E0	1,522430420E0	8,600570679E0	8,848531811E0
4,344329834E0	-1,417358398E0	1,484115601E0	8,638870239E0	8,879278290E0
4,348266601E0	-1,379058838E0	1,407501221E0	8,562255859E0	8,786073547E0
4,352203369E0	-1,340744019E0	1,330886841E0	8,562255859E0	8,768185657E0
4,356170654E0	-1,187515259E0	1,177658081E0	8,638870239E0	8,799269859E0
4,360107421E0	-8,810577393E-1	1,062744141E0	8,792098999E0	8,899814192E0
4,364044189E0	-6,895294189E-1	8,712005615E-1	8,945327759E0	9,014062899E0
4,367980957E0	-4,596862793E-1	6,413574219E-1	9,213485718E0	9,247214169E0
4,371917724E0	-2,298431396E-1	4,115142822E-1	9,405014038E0	9,416817983E0
4,375854492E0	7,661437988E-2	2,199859619E-1	9,596557617E0	9,599384443E0
4,379821777E0	3,447723389E-1	-9,857177734E-3	9,673171997E0	9,679319274E0
4,383758544E0	5,363159180E-1	-2,014007568E-1	9,788085938E0	9,804836732E0
4,387695312E0	8,427734375E-1	-4,695587158E-1	9,826400757E0	9,873646960E0
4,391632080E0	1,072616577E0	-6,227874756E-1	9,979629517E0	1,005640969E1
4,395568847E0	1,264144897E0	-8,526306152E-1	1,001792908E1	1,013330865E1
4,399536132E0	1,379074097E0	-1,005859375E0	1,013285828E1	1,027562238E1
4,403472900E0	1,340759277E0	-1,005859375E0	1,024777222E1	1,038394067E1
4,407409668E0	1,187530518E0	-1,120773315E0	1,043931580E1	1,056625174E1
4,411346435E0	9,576873779E-1	-1,082473755E0	1,059254456E1	1,069069290E1
4,415283203E0	7,278442383E-1	-1,044158936E0	1,074577332E1	1,082089041E1
4,419250488E0	4,597015381E-1	-9,675445557E-1	1,089900208E1	1,095151653E1
4,423187255E0	1,915435791E-1	-9,292449951E-1	1,089900208E1	1,094022081E1
4,427124023E0	-7,661437988E-2	-7,760162354E-1	1,101391602E1	1,104148618E1
4,431060791E0	-2,298431396E-1	-7,377014160E-1	1,105223083E1	1,107920745E1
4,434997558E0	-3,830718994E-1	-6,994018555E-1	1,097561646E1	1,100454741E1
4,438934326E0	-4,596862793E-1	-7,377014160E-1	1,082238770E1	1,085723677E1
4,442901611E0	-3,830718994E-1	-8,143157959E-1	1,078407288E1	1,082155636E1
4,446838378E0	-3,830718994E-1	-7,760162354E-1	1,063084412E1	1,066601106E1
4,450775146E0	-3,064575195E-1	-8,143157959E-1	1,051593018E1	1,055186305E1
4,454711914E0	-1,149139404E-1	-8,909301758E-1	1,028608704E1	1,032523841E1
4,458648681E0	1,149291992E-1	-9,675445557E-1	1,024777222E1	1,029398789E1
4,462585449E0	3,064575195E-1	-1,005859375E0	1,017115784E1	1,022536655E1
4,466552734E0	4,597015381E-1	-1,082473755E0	1,001792908E1	1,008672285E1
4,470489502E0	6,129302979E-1	-1,159088135E0	9,941314697E0	1,002740778E1
4,474426269E0	9,193878174E-1	-1,120773315E0	9,788085938E0	9,894848817E0
4,478363037E0	1,264144897E0	-1,005859375E0	9,519943237E0	9,656041355E0
4,482299804E0	1,647216797E0	-8,143157959E-1	9,366714478E0	9,545248739E0
4,486267089E0	1,915374756E0	-5,461730957E-1	9,366714478E0	9,576132080E0
4,490203857E0	2,068603516E0	-3,929443359E-1	9,443328857E0	9,675225355E0
4,494140625E0	2,106903076E0	-2,780151367E-1	9,673171997E0	9,903867400E0
4,498077392E0	1,915374756E0	-2,014007568E-1	9,941314697E0	1,012615231E1
4,502014160E0	1,647216797E0	-2,397155762E-1	1,001792908E1	1,015527891E1
4,505950927E0	1,225845337E0	-3,163299561E-1	9,366714478E0	9,451883491E0
4,509918212E0	4,597015381E-1	-3,929443359E-1	9,405014038E0	9,424437374E0
4,513854980E0	-1,915283203E-1	-2,780151367E-1	1,001792908E1	1,002361604E1
4,517791748E0	-3,447570801E-1	-2,780151367E-1	1,043931580E1	1,044870634E1
4,521728515E0	-5,363006592E-1	-2,014007568E-1	1,055422974E1	1,056976565E1
4,525665283E0	-3,447570801E-1	-3,163299561E-1	1,043931580E1	1,044979600E1
4,529632568E0	-3,829956055E-2	-3,929443359E-1	1,036270142E1	1,037021951E1
4,533569335E0	1,532287598E-1	-5,461730957E-1	1,040100098E1	1,041645839E1
4,537506103E0	2,298431396E-1	-6,610870361E-1	1,047761536E1	1,050096603E1
4,541442871E0	1,915435791E-1	-8,143157959E-1	1,066915894E1	1,070190411E1
4,545379638E0	7,661437988E-2	-8,143157959E-1	1,093730164E1	1,096784149E1
4,549316406E0	3,831481934E-2	-8,909301758E-1	1,128207397E1	1,131726194E1
4,553283691E0	-1,532287598E-1	-9,292449951E-1	1,170344543E1	1,174127805E1
4,557220459E0	-1,915283203E-1	-1,005859375E0	1,193328857E1	1,197713707E1
4,561157226E0	-1,915283203E-1	-9,675445557E-1	1,204821777E1	1,208852254E1
4,565093994E0	-1,149139404E-1	-9,675445557E-1	1,197160339E1	1,201118793E1
4,569030761E0	0,000000000E0	-9,675445557E-1	1,170344543E1	1,174337164E1
4,572967529E0	1,149291992E-1	-1,005859375E0	1,135868835E1	1,140371707E1
4,576934814E0	1,532287598E-1	-8,526306152E-1	1,101391602E1	1,104793212E1
4,580871582E0	2,298431396E-1	-8,143157959E-1	1,063084412E1	1,066446364E1
4,584808349E0	1,532287598E-1	-6,994018555E-1	1,043931580E1	1,046384042E1
4,588745117E0	3,831481934E-2	-6,610870361E-1	1,032438660E1	1,034560113E1
4,592681884E0	-7,661437988E-2	-5,461730957E-1	1,032438660E1	1,033910699E1
4,596649169E0	-1,149139404E-1	-5,844726562E-1	1,040100098E1	1,041804371E1
4,600585937E0	-3,829956055E-2	-6,610870361E-1	1,059254456E1	1,061322303E1
4,604522705E0	2,681579590E-1	-8,143157959E-1	1,070745850E1	1,074172641E1
4,608459472E0	6,512298584E-1	-8,909301758E-1	1,089900208E1	1,095472972E1
4,612396240E0	9,193878174E-1	-1,082473755E0	1,112884521E1	1,121910064E1
4,616363525E0	9,193878174E-1	-1,120773315E0	1,135868835E1	1,145081691E1
4,620300293E0	9,576873779E-1	-1,082473755E0	1,143530273E1	1,152627707E1
4,624237060E0	6,895446777E-1	-1,005859375E0	1,155021667E1	1,161441906E1
4,628173828E0	5,746154785E-1	-9,675445557E-1	1,170344543E1	1,175742151E1
4,632110595E0	2,298431396E-1	-6,610870361E-1	1,185667419E1	1,187731396E1
4,636077880E0	-1,915283203E-1	-4,312438965E-1	1,204821777E1	1,205745437E1
4,640014648E0	-4,213714600E-1	-2,780151367E-1	1,216313171E1	1,217360339E1
4,643951416E0	-6,895294189E-1	-2,014007568E-1	1,216313171E1	1,218432543E1
4,647888183E0	-7,278289795E-1	-1,247863770E-1	1,193328857E1	1,195611487E1
4,651824951E0	-7,661437988E-1	-9,857177734E-3	1,170344543E1	1,172849984E1
4,655792236E0	-7,278289795E-1	1,433715820E-1	1,181837463E1	1,184163289E1
4,659729003E0	-6,895294189E-1	3,348999023E-1	1,212483215E1	1,214903961E1
4,663665771E0	-6,512145996E-1	6,413574219E-1	1,285266113E1	1,288512002E1
4,667602539E0	-4,979858398E-1	8,329010010E-1	1,365711975E1	1,369155338E1
4,671539306E0	-5,746002197E-1	9,861297607E-1	1,465310669E1	1,469748798E1
4,675506591E0	-6,512145996E-1	1,101043701E0	1,576402283E1	1,581583995E1
4,679443359E0	-3,830718994E-1	1,254272461E0	1,687492371E1	1,692580851E1
4,683380127E0	0,000000000E0	1,254272461E0	1,798583984E1	1,802952119E1
4,687316894E0	1,149291992E-1	1,024429321E0	1,882859802E1	1,885679633E1
4,691253662E0	2,681579590E-1	6,796722412E-1	1,944151306E1	1,945523819E1
4,695220947E0	6,895446777E-1	3,732147217E-1	1,982458496E1	1,984008392E1
4,699157714E0	1,340759277E0	1,433715820E-1	2,001611328E1	2,006148005E1
4,703094482E0	2,106903076E0	1,050567627E-1	2,001611328E1	2,012696868E1
4,707031250E0	2,987976074E0	3,732147217E-1	1,978627014E1	2,001408945E1
4,710968017E0	3,715805054E0	8,712005615E-1	1,947981262E1	1,985017122E1
4,714935302E0	4,213806152E0	1,445816040E0	1,890521240E1	1,942301733E1
4,718872070E0	4,635177612E0	2,058731079E0	1,798583984E1	1,868725983E1
4,722808837E0	5,094863892E0	2,786560059E0	1,668339539E1	1,766517016E1
4,726745605E0	5,707778931E0	3,246246338E0	1,503617859E1	1,640742278E1
4,730682373E0	6,397308350E0	3,399475098E0	1,373373413E1	1,552731265E1
4,734649658E0	6,818695068E0	3,437789917E0	1,296759033E1	1,504896677E1
4,738586425E0	7,354995728E0	3,667633057E0	1,292927551E1	1,532036748E1
4,742523193E0	1,582089233E1	2,556716919E0	-4,016453552E1	4,324381285E1
4,746459960E0	-3,769430542E1	1,630902100E1	-7,797377014E1	8,812918732E1
4,750396728E0	-7,661437988E-2	-1,426014709E1	-7,437289429E1	7,572770345E1
4,754333496E0	-1,390551758E1	-1,157864380E1	-4,921890259E0	1,875242424E1
4,758300781E0	-5,202120972E1	-1,157864380E1	1,541925049E1	5,547994717E1
4,762237548E0	-5,202120972E1	-1,805256653E1	1,266113281E1	5,650137788E1
4,766174316E0	-4,045242310E1	-2,161514282E1	1,967135620E1	4,990566289E1
4,770111084E0	-2,225650024E1	-1,602229309E1	2,622189331E1	3,794276437E1
4,774047851E0	-6,052536011E0	-3,802276611E0	3,656483459E1	3,725691384E1
4,778015136E0	1,589750671E1	-1,247863770E-1	3,143167114E1	3,522351831E1
4,781951904E0	3,401683044E1	3,859161377E0	2,576220703E1	4,284541039E1
4,785888671E0	3,505111694E1	2,058731079E0	3,376841736E1	4,871473272E1
4,789825439E0	2,149035645E1	-2,997833252E0	4,966590881E1	5,419893839E1
4,793762207E0	1,195185852E1	-6,905166626E0	5,901287842E1	6,060567686E1
4,797729492E0	8,925598145E0	-8,130996704E0	5,790196228E1	5,914741453E1
4,801666259E0	1,122402954E1	-7,632995605E0	4,817193604E1	5,004774603E1
4,805603027E0	1,654873657E1	-5,870864868E0	3,457286072E1	3,877641596E1
4,809539794E0	1,942176819E1	-3,649047852E0	2,288916016E1	3,023961446E1
4,813476562E0	1,601243591E1	-2,308303833E0	1,614709473E1	2,285727540E1
4,817413330E0	9,193740845E0	-1,235702515E0	1,285266113E1	1,585063815E1
4,821380615E0	3,639190674E0	4,115142822E-1	1,204821777E1	1,259256147E1
4,825317382E0	1,187530518E0	3,246246338E0	1,315911865E1	1,360554107E1
4,829254150E0	1,493988037E0	6,157592773E0	1,518940735E1	1,645800853E1
4,833190918E0	2,451675415E0	7,306808472E0	1,664508057E1	1,834281520E1
4,837127685E0	2,145217896E0	7,574966431E0	1,668339539E1	1,844770332E1
4,841094970E0	4,980010986E-1	7,038665771E0	1,549586487E1	1,702682146E1
4,845031738E0	-1,379058838E0	6,540664673E0	1,335066223E1	1,493058203E1
4,848968505E0	-2,451660156E0	6,042678833E0	1,093730164E1	1,273378075E1
4,852905273E0	-1,455673218E0	6,157592773E0	8,600570679E0	1,067730066E1
4,856842041E0	-1,608901978E0	5,468063354E0	7,106582642E0	9,109983494E0
4,860778808E0	-3,026260376E0	4,357162476E0	6,378738403E0	8,296470353E0
4,864746093E0	-4,022247314E0	3,629318237E0	6,263824463E0	8,281661743E0
4,868682861E0	-3,907333374E0	3,591018677E0	6,455352783E0	8,356688865E0
4,872619628E0	-2,834732056E0	3,629318237E0	6,646896362E0	8,086339589E0
4,876556396E0	-1,685516357E0	3,514404297E0	6,991653442E0	8,004699920E0
4,880493164E0	-1,187515259E0	3,207946777E0	7,068267822E0	7,852485277E0
4,884460449E0	-8,427581787E-1	2,786560059E0	6,915039062E0	7,502861024E0
4,888397216E0	-3,447570801E-1	2,403488159E0	6,838424683E0	7,256697935E0
4,892333984E0	3,830718994E-1	2,097030640E0	7,068267822E0	7,382729278E0
4,896270752E0	1,302459717E0	1,828887939E0	7,757812500E0	8,076192617E0
4,900207519E0	2,106903076E0	1,560729980E0	8,638870239E0	9,028011833E0
4,904174804E0	2,987976074E0	1,292587280E0	9,596557617E0	1,013374072E1
4,908111572E0	3,715805054E0	1,139358521E0	1,051593018E1	1,121116107E1
4,912048339E0	4,290420532E0	9,861297607E-1	1,139698792E1	1,221767137E1
4,915985107E0	4,520263672E0	5,647430420E-1	1,181837463E1	1,266592663E1
4,919921875E0	4,520263672E0	2,199859619E-1	1,181837463E1	1,265524225E1
4,923858642E0	4,213806152E0	-4,817199707E-2	1,170344543E1	1,243901595E1
4,927825927E0	3,754119873E0	-1,247863770E-1	1,155021667E1	1,214563678E1
4,931762695E0	3,409347534E0	-4,817199707E-2	1,147360229E1	1,196952467E1
4,935699462E0	3,256118774E0	1,050567627E-1	1,128207397E1	1,174302089E1
4,939636230E0	3,179504395E0	3,732147217E-1	1,120545959E1	1,165379175E1
4,943572998E0	2,873046875E0	5,264434814E-1	1,089900208E1	1,128360702E1
4,947540283E0	2,451675415E0	5,264434814E-1	1,055422974E1	1,084802380E1
4,951477050E0	2,030288696E0	4,498291016E-1	9,903015137E0	1,011899833E1
4,955413818E0	1,685531616E0	3,348999023E-1	9,175170898E0	9,334716696E0
4,959350585E0	1,340759277E0	2,582855225E-1	8,294113159E0	8,405751599E0
4,963287353E0	9,960021973E-1	1,433715820E-1	7,451339722E0	7,518978616E0
4,967254638E0	6,895446777E-1	1,433715820E-1	6,761810303E0	6,798389945E0
4,971191406E0	4,980010986E-1	1,816711426E-1	6,340438843E0	6,362560351E0
4,975128173E0	4,597015381E-1	3,348999023E-1	6,110595703E0	6,137007683E0
4,979064941E0	5,363159180E-1	4,498291016E-1	5,957366943E0	5,998349930E0
4,983001709E0	6,512298584E-1	6,030578613E-1	6,033981323E0	6,098910536E0
4,986968994E0	8,044586182E-1	6,413574219E-1	6,302124023E0	6,385550894E0
4,990905761E0	8,427734375E-1	7,945861816E-1	6,685195923E0	6,784797624E0
4,994842529E0	8,427734375E-1	8,329010010E-1	7,106582642E0	7,204686529E0
4,998779296E0	8,044586182E-1	9,095153809E-1	7,489654541E0	7,587443380E0
5,002716064E0	6,512298584E-1	9,861297607E-1	7,911041260E0	7,998820291E0
5,006652832E0	4,597015381E-1	1,177658081E0	8,217498779E0	8,314174057E0
5,010620117E0	3,447723389E-1	1,292587280E0	8,294113159E0	8,401307216E0
5,014556884E0	3,064575195E-1	1,407501221E0	8,255798340E0	8,380523977E0
5,018493652E0	3,064575195E-1	1,484115601E0	8,179183960E0	8,318387198E0
5,022430419E0	3,064575195E-1	1,560729980E0	8,025955200E0	8,182038325E0
5,026367187E0	3,830718994E-1	1,560729980E0	7,949340820E0	8,110156696E0
5,030334472E0	5,746154785E-1	1,369201660E0	7,987655640E0	8,124502369E0
5,034271240E0	7,661590576E-1	1,254272461E0	8,025955200E0	8,159421302E0
5,038208007E0	8,810729980E-1	1,215972900E0	8,294113159E0	8,428949687E0
5,042144775E0	8,427734375E-1	1,177658081E0	8,677185059E0	8,797197631E0
5,046081543E0	7,661590576E-1	1,177658081E0	8,792098999E0	8,903644370E0
5,050048828E0	5,363159180E-1	1,292587280E0	8,715484619E0	8,827122339E0
5,053985595E0	2,681579590E-1	1,330886841E0	8,562255859E0	8,669221065E0
5,057922363E0	7,661437988E-2	1,369201660E0	8,332412720E0	8,444506183E0
5,061859130E0	-1,915283203E-1	1,407501221E0	8,294113159E0	8,414871115E0
5,065795898E0	-4,979858398E-1	1,330886841E0	8,102569580E0	8,226231426E0
5,069732666E0	-6,895294189E-1	1,330886841E0	8,025955200E0	8,164720906E0
5,073699951E0	-7,278289795E-1	1,369201660E0	8,025955200E0	8,174374905E0
5,077636718E0	-6,895294189E-1	1,369201660E0	7,987655640E0	8,133437565E0
5,081573486E0	-4,979858398E-1	1,484115601E0	7,987655640E0	8,139608813E0
5,085510253E0	-3,830718994E-1	1,522430420E0	7,987655640E0	8,140465655E0
5,089447021E0	-2,298431396E-1	1,522430420E0	7,987655640E0	8,134695131E0
5,093414306E0	0,000000000E0	1,599044800E0	7,987655640E0	8,146139386E0
5,097351074E0	2,681579590E-1	1,713958740E0	7,911041260E0	8,099020747E0
5,101287841E0	3,447723389E-1	1,790573120E0	7,796112061E0	8,006521300E0
5,105224609E0	4,213867188E-1	1,828887939E0	7,796112061E0	8,018837891E0
5,109161377E0	4,213867188E-1	1,905502319E0	7,719497681E0	7,962358338E0
5,113128662E0	5,363159180E-1	1,943801880E0	7,719497681E0	7,978511450E0
5,117065429E0	5,746154785E-1	2,020416260E0	7,757812500E0	8,037158677E0
5,121002197E0	5,746154785E-1	2,135345459E0	7,872726440E0	8,177389851E0
5,124938964E0	5,746154785E-1	2,288574219E0	8,179183960E0	8,512743691E0
5,128875732E0	5,363159180E-1	2,403488159E0	8,562255859E0	8,909355504E0
5,132812500E0	6,129302979E-1	2,480102539E0	8,907028198E0	9,266161205E0
5,136779785E0	6,895446777E-1	2,556716919E0	9,251785278E0	9,623294867E0
5,140716552E0	6,512298584E-1	2,556716919E0	9,596557617E0	9,952628790E0
5,144653320E0	6,129302979E-1	2,595031738E0	9,903015137E0	1,025570973E1
5,148590087E0	4,597015381E-1	2,595031738E0	1,020947266E1	1,054413805E1
5,152526855E0	2,298431396E-1	2,633331299E0	1,040100098E1	1,073163934E1
5,156494140E0	-1,149139404E-1	2,556716919E0	1,032438660E1	1,063686821E1
5,160430908E0	-4,596862793E-1	2,518417358E0	1,028608704E1	1,059987377E1
5,164367675E0	-7,278289795E-1	2,441802979E0	1,017115784E1	1,048544651E1
5,168304443E0	-8,810577393E-1	2,326873779E0	9,979629517E0	1,028511593E1
5,172241210E0	-1,034286499E0	2,173645020E0	9,673171997E0	9,968186280E0
5,176177978E0	-9,576721191E-1	2,097030640E0	9,328399658E0	9,609043323E0
5,180145263E0	-7,661437988E-1	1,905502319E0	9,021942139E0	9,252748530E0
5,184082031E0	-7,278289795E-1	1,790573120E0	8,792098999E0	9,002049318E0
5,188018798E0	-5,363006592E-1	1,637344360E0	8,523956299E0	8,696340951E0
5,191955566E0	-3,830718994E-1	1,637344360E0	8,447341919E0	8,613084589E0
5,195892334E0	-1,149139404E-1	1,675659180E0	8,409027100E0	8,575125402E0
5,199859619E0	1,149291992E-1	1,713958740E0	8,523956299E0	8,695326001E0
5,203796386E0	3,064575195E-1	1,713958740E0	8,600570679E0	8,775043406E0
5,207733154E0	3,830718994E-1	1,713958740E0	8,753799438E0	8,928236290E0
5,211669921E0	3,830718994E-1	1,675659180E0	8,868713379E0	9,033750869E0
5,215606689E0	3,064575195E-1	1,599044800E0	9,021942139E0	9,167676938E0
5,219573974E0	3,064575195E-1	1,560729980E0	9,213485718E0	9,349765417E0
5,223510742E0	3,830718994E-1	1,599044800E0	9,366714478E0	9,509943662E0
5,227447509E0	5,363159180E-1	1,637344360E0	9,558242798E0	9,712287923E0
5,231384277E0	5,746154785E-1	1,675659180E0	9,673171997E0	9,834036461E0
5,235321044E0	6,129302979E-1	1,675659180E0	9,864700317E0	1,002476082E1
5,239288330E0	5,746154785E-1	1,713958740E0	9,941314697E0	1,010433449E1
5,243225097E0	4,213867188E-1	1,675659180E0	1,005624390E1	1,020359945E1
5,247161865E0	3,447723389E-1	1,560729980E0	1,009454346E1	1,022030105E1
5,251098632E0	2,298431396E-1	1,484115601E0	1,009454346E1	1,020564719E1
5,255035400E0	3,831481934E-2	1,407501221E0	1,009454346E1	1,019226841E1
5,258972168E0	-3,829956055E-2	1,330886841E0	1,017115784E1	1,025793246E1
5,262939453E0	-3,829956055E-2	1,369201660E0	1,024777222E1	1,033890785E1
5,266876220E0	-3,829956055E-2	1,369201660E0	1,036270142E1	1,045283505E1
5,270812988E0	0,000000000E0	1,407501221E0	1,043931580E1	1,053377302E1
5,274749755E0	7,661437988E-2	1,369201660E0	1,040100098E1	1,049101541E1
5,278686523E0	7,661437988E-2	1,369201660E0	1,055422974E1	1,064294829E1
5,282653808E0	1,915435791E-1	1,407501221E0	1,066915894E1	1,076330344E1
